order_id,order_date,customer_id,country,product_category,marketing_channel,price,quantity,delivery_days,returned,revenue
339,2023-06-11,8264,Canada,Electronics,Facebook Ads,42.37,4,9,0,169.48
340,2023-06-16,9318,Canada,Sports,Facebook Ads,1370.47,2,9,0,2740.94
341,2025-04-07,5501,UAE,Clothing,Facebook Ads,512.3,1,1,0,512.3
342,2023-05-23,9074,UAE,Home,Facebook Ads,981.19,4,4,0,3924.76
343,2024-03-08,4791,Canada,Beauty,TikTok Ads,1190.32,2,7,0,2380.64
344,2024-05-10,2865,India,Sports,Email,894.46,2,3,0,1788.92
345,2023-08-02,6594,France,Clothing,Facebook Ads,612.44,3,8,0,1837.3200000000002
346,2025-05-05,7870,Brazil,Sports,Facebook Ads,693.54,1,1,0,693.54
347,2025-03-14,7433,Germany,Electronics,Google Ads,991.44,4,2,0,3965.76
348,2025-02-20,4607,UK,Sports,Organic,1374.94,2,1,1,2749.88
349,2023-04-10,5753,UK,Home,Google Ads,1047.89,1,2,0,1047.89
350,2024-01-19,5479,Germany,Home,Facebook Ads,158.38,1,5,0,158.38
351,2023-04-14,1837,Brazil,Electronics,Facebook Ads,1373.65,2,8,0,2747.3
352,2025-04-10,3705,Germany,Electronics,Organic,1174.11,4,6,1,4696.44
353,2023-12-10,1445,India,Electronics,Facebook Ads,889.52,2,6,0,1779.04
354,2024-03-20,5717,France,Electronics,Facebook Ads,449.42,1,7,0,449.42
355,2025-01-11,5039,Canada,Home,Google Ads,1087.5,2,7,0,2175.0
356,2024-06-25,7504,Germany,Home,TikTok Ads,198.92,2,1,0,397.84
357,2023-10-13,3521,Canada,Home,Email,419.66,4,4,0,1678.64
358,2023-05-13,4427,UK,Sports,TikTok Ads,810.93,4,8,0,3243.72
359,2023-09-28,8476,India,Home,Google Ads,1343.48,4,4,0,5373.92
360,2025-01-10,9226,India,Sports,Email,1099.61,2,2,0,2199.22
361,2023-01-10,1954,Brazil,Beauty,Google Ads,206.46,3,8,0,619.38
362,2024-12-16,4701,USA,Beauty,TikTok Ads,675.14,3,8,0,2025.42
363,2023-12-05,3212,UAE,Home,Google Ads,519.03,3,1,0,1557.09
364,2025-09-17,5860,UAE,Electronics,Email,993.62,4,3,0,3974.48
365,2023-10-08,1615,France,Electronics,Organic,895.27,4,3,0,3581.08
366,2023-12-14,5598,UK,Beauty,Facebook Ads,930.32,3,6,0,2790.96
367,2023-01-01,6681,UK,Sports,Organic,544.37,4,2,0,2177.48
368,2025-10-10,8707,Germany,Electronics,Facebook Ads,33.05,1,3,0,33.05
369,2024-04-13,5961,India,Clothing,Organic,571.45,3,8,0,1714.3500000000001
370,2025-05-08,7076,UK,Home,Facebook Ads,1002.0,1,9,0,1002.0
371,2024-10-13,9204,Canada,Sports,Google Ads,453.56,4,3,0,1814.24
372,2024-09-16,8769,UAE,Beauty,Email,91.58,4,4,0,366.32
373,2024-02-04,1323,France,Sports,Google Ads,658.58,1,9,0,658.58
374,2023-02-17,5519,India,Electronics,Google Ads,384.41,1,6,0,384.41
375,2025-03-19,2328,India,Beauty,TikTok Ads,1148.01,2,1,1,2296.02
376,2024-08-21,3228,UK,Sports,Google Ads,490.67,4,4,0,1962.68
377,2023-02-22,8543,UAE,Home,Facebook Ads,949.45,3,3,0,2848.3500000000004
378,2025-08-14,5425,India,Clothing,Google Ads,1015.01,4,3,0,4060.04
379,2023-06-17,6946,India,Home,Google Ads,1321.68,3,9,0,3965.04
380,2025-10-16,8527,Brazil,Sports,Google Ads,827.48,2,8,0,1654.96
381,2023-02-18,5179,Germany,Clothing,Google Ads,783.69,3,1,1,2351.07
382,2023-05-27,5830,UK,Sports,Facebook Ads,867.78,1,6,0,867.78
383,2023-08-19,3068,Brazil,Electronics,TikTok Ads,632.4,4,1,0,2529.6
384,2024-06-04,8558,UAE,Home,Facebook Ads,334.73,2,6,0,669.46
385,2024-01-28,2572,UK,Sports,Organic,516.06,4,9,0,2064.24
386,2024-07-19,5430,Canada,Electronics,TikTok Ads,1175.06,2,2,0,2350.12
387,2023-04-17,9552,Brazil,Home,Email,319.64,2,1,0,639.28
388,2023-09-12,2621,UAE,Home,Email,334.25,2,2,0,668.5
389,2025-08-11,8412,Canada,Sports,TikTok Ads,1394.09,2,4,0,2788.18
390,2023-05-28,1600,Brazil,Sports,Organic,617.55,2,3,0,1235.1
391,2023-09-09,7656,USA,Home,Google Ads,1228.14,2,3,0,2456.28
392,2024-12-19,1798,USA,Electronics,Facebook Ads,1438.98,1,4,0,1438.98
393,2025-10-09,5182,Germany,Clothing,TikTok Ads,128.73,1,5,0,128.73
394,2025-11-03,5742,Germany,Electronics,Organic,89.29,2,6,1,178.58
395,2025-04-18,3494,UAE,Sports,Organic,483.87,4,8,0,1935.48
396,2024-10-10,5476,USA,Clothing,Facebook Ads,521.64,4,9,0,2086.56
397,2024-03-16,9070,Brazil,Electronics,Organic,886.33,2,9,0,1772.66
398,2025-12-14,2652,Brazil,Electronics,Email,575.66,2,8,0,1151.32
399,2023-02-24,7287,Canada,Sports,Google Ads,715.97,4,9,0,2863.88
400,2024-09-26,5208,Canada,Beauty,Facebook Ads,765.37,3,8,0,2296.11
401,2023-07-31,2816,Canada,Beauty,Email,402.22,1,8,0,402.22
402,2023-08-07,2389,Germany,Electronics,Facebook Ads,346.29,2,2,0,692.58
403,2025-05-29,2179,France,Sports,Email,331.82,1,2,0,331.82
404,2024-07-08,6025,UAE,Clothing,Organic,1064.74,2,3,0,2129.48
405,2024-02-25,9742,France,Electronics,Facebook Ads,375.3,4,4,1,1501.2
406,2024-04-20,8670,UK,Clothing,Google Ads,638.6,2,9,1,1277.2
407,2023-11-18,2337,India,Home,Email,23.46,1,4,0,23.46
408,2023-11-07,9092,Germany,Electronics,Google Ads,950.36,1,4,0,950.36
409,2024-11-13,4636,Brazil,Electronics,Facebook Ads,936.91,2,5,0,1873.82
410,2023-04-26,5477,France,Home,Email,72.04,3,6,0,216.12
411,2024-07-09,3939,India,Beauty,Email,770.31,2,3,0,1540.62
412,2023-06-15,3993,India,Clothing,Facebook Ads,1130.58,3,5,1,3391.74
413,2023-01-11,7102,India,Home,Email,1146.86,2,9,0,2293.72
414,2024-04-23,4874,Germany,Clothing,TikTok Ads,733.2,3,8,0,2199.6000000000004
415,2025-12-15,2070,USA,Clothing,Email,1465.93,2,6,0,2931.86
416,2025-04-19,4574,Brazil,Beauty,TikTok Ads,505.36,1,8,0,505.36
417,2024-01-31,2645,France,Sports,Email,170.78,2,7,0,341.56
418,2025-03-10,3919,Brazil,Beauty,TikTok Ads,1397.67,3,5,0,4193.01
419,2025-07-16,8351,Germany,Electronics,TikTok Ads,322.8,3,7,0,968.4000000000001
420,2025-05-09,5514,France,Home,Google Ads,603.56,2,6,1,1207.12
421,2025-06-13,1930,UK,Electronics,Google Ads,617.22,3,6,0,1851.66
422,2024-12-24,7929,UK,Clothing,Organic,1243.01,2,4,1,2486.02
423,2024-09-15,4690,Brazil,Clothing,Facebook Ads,449.23,1,8,0,449.23
424,2024-12-09,8610,Brazil,Electronics,TikTok Ads,1297.06,3,4,0,3891.18
425,2025-11-27,9202,France,Home,Google Ads,395.72,4,9,0,1582.88
426,2024-08-11,4738,India,Clothing,Google Ads,1388.53,4,1,0,5554.12
427,2024-10-05,4077,Brazil,Sports,TikTok Ads,842.41,4,4,0,3369.64
428,2023-03-10,2387,Brazil,Sports,Email,514.14,2,7,0,1028.28
429,2025-06-01,8603,Brazil,Beauty,Google Ads,1110.54,4,6,0,4442.16
430,2023-03-17,4881,USA,Electronics,TikTok Ads,861.62,4,6,0,3446.48
431,2023-08-12,5212,USA,Electronics,Email,795.31,4,6,0,3181.24
432,2023-05-20,4554,USA,Sports,TikTok Ads,67.73,3,5,0,203.19
433,2024-11-15,1124,Brazil,Sports,Email,469.75,3,5,0,1409.25
434,2025-07-06,9361,Canada,Beauty,TikTok Ads,783.41,1,9,1,783.41
435,2025-01-02,9928,Canada,Home,Organic,1273.51,4,7,0,5094.04
436,2025-10-31,6162,UAE,Beauty,Facebook Ads,311.41,4,9,0,1245.64
437,2025-11-10,8528,Germany,Beauty,Organic,477.99,2,8,0,955.98
438,2024-01-03,6929,UAE,Electronics,Organic,961.84,3,7,0,2885.52
439,2024-12-13,9770,Canada,Home,Google Ads,1359.43,2,9,0,2718.86
440,2024-10-11,3085,Brazil,Beauty,Google Ads,1359.35,1,4,0,1359.35
441,2025-07-24,7373,Germany,Home,Email,408.13,1,8,0,408.13
442,2024-06-26,7418,UAE,Clothing,TikTok Ads,1180.65,4,8,0,4722.6
443,2023-03-06,1862,Canada,Beauty,Email,1391.9,3,1,0,4175.700000000001
444,2023-04-20,7185,Brazil,Beauty,Organic,494.11,1,4,0,494.11
445,2024-04-10,8643,UK,Home,Facebook Ads,598.75,2,6,0,1197.5
446,2025-01-31,3750,UAE,Electronics,TikTok Ads,223.11,2,6,0,446.22
447,2024-06-08,9765,USA,Beauty,Google Ads,714.37,2,7,0,1428.74
448,2023-10-25,2376,USA,Sports,Email,565.24,1,1,0,565.24
449,2024-11-17,2554,USA,Beauty,Facebook Ads,707.31,4,5,0,2829.24
450,2023-06-28,8286,UAE,Electronics,Facebook Ads,1243.3,3,2,0,3729.8999999999996
451,2023-04-29,7341,UAE,Clothing,Google Ads,1059.33,3,9,0,3177.99
452,2024-04-19,1858,France,Beauty,Organic,745.05,1,1,0,745.05
453,2025-08-15,7112,India,Clothing,Google Ads,210.92,3,1,0,632.76
454,2025-11-11,2986,Germany,Beauty,Email,758.4,2,1,0,1516.8
455,2024-01-28,7839,Germany,Electronics,Organic,1487.01,1,4,0,1487.01
456,2023-09-15,7911,UAE,Clothing,Organic,1252.35,4,4,0,5009.4
457,2024-10-12,4738,Brazil,Clothing,Google Ads,700.25,2,1,0,1400.5
458,2023-06-11,8774,UK,Beauty,Organic,512.33,3,8,0,1536.9900000000002
459,2025-04-12,2418,USA,Electronics,Organic,893.64,3,4,0,2680.92
460,2023-10-13,4858,France,Home,Google Ads,103.96,1,3,0,103.96
461,2025-09-19,9704,USA,Sports,Organic,635.52,2,1,0,1271.04
462,2023-06-30,7099,Germany,Sports,Organic,810.84,4,6,0,3243.36
463,2024-11-21,5924,UAE,Beauty,Google Ads,594.47,1,9,0,594.47
464,2024-06-12,3323,USA,Clothing,Google Ads,607.87,3,5,0,1823.6100000000001
465,2023-05-31,6043,France,Beauty,Google Ads,105.47,4,7,0,421.88
466,2023-07-17,1069,France,Beauty,Google Ads,1096.75,2,3,1,2193.5
467,2024-06-06,6250,Germany,Clothing,Email,1058.41,2,2,0,2116.82
468,2025-04-25,2262,France,Clothing,Facebook Ads,1282.21,2,9,0,2564.42
469,2025-12-18,5369,UAE,Electronics,TikTok Ads,267.87,2,4,0,535.74
470,2024-10-30,2429,India,Clothing,Email,1207.89,1,6,0,1207.89
471,2025-08-04,1188,Germany,Sports,Facebook Ads,96.97,4,8,0,387.88
472,2024-08-09,3000,India,Beauty,Google Ads,1492.38,1,2,1,1492.38
473,2023-11-10,1321,UAE,Home,Email,21.58,1,2,0,21.58
474,2024-04-10,9467,France,Sports,Google Ads,1421.37,4,8,0,5685.48
475,2024-01-03,6510,Canada,Home,Email,850.54,4,1,0,3402.16
476,2024-04-08,5217,Germany,Home,Email,548.62,2,6,0,1097.24
477,2024-08-23,5260,Brazil,Clothing,Organic,1230.86,3,9,0,3692.58
478,2025-04-26,4093,UAE,Clothing,Facebook Ads,1078.51,3,2,0,3235.5299999999997
479,2025-12-25,2818,India,Home,Organic,980.91,4,1,0,3923.64
480,2023-05-01,2170,UK,Electronics,Organic,1408.85,1,4,0,1408.85
481,2023-05-03,3917,UAE,Home,Organic,1457.04,1,2,0,1457.04
482,2023-06-03,2429,UK,Clothing,Organic,908.88,2,8,0,1817.76
483,2025-06-14,2976,UAE,Home,Facebook Ads,1287.68,2,8,0,2575.36
484,2024-11-12,7157,Canada,Home,Google Ads,637.34,1,7,0,637.34
485,2023-12-05,7846,Brazil,Clothing,Email,952.83,1,3,0,952.83
486,2025-11-03,7371,UAE,Home,Email,1438.97,4,6,0,5755.88
487,2025-11-02,8556,USA,Home,TikTok Ads,766.29,3,4,0,2298.87
488,2024-04-04,1359,Germany,Sports,TikTok Ads,492.35,2,1,0,984.7
489,2024-06-29,4435,UAE,Clothing,Email,84.79,2,5,0,169.58
490,2025-07-28,5503,UAE,Beauty,TikTok Ads,1090.27,3,8,0,3270.81
491,2024-02-11,3652,Germany,Sports,Google Ads,24.6,4,6,0,98.4
492,2023-12-17,6563,India,Electronics,Google Ads,23.04,3,3,0,69.12
493,2025-09-21,2012,France,Sports,Organic,1323.51,3,5,0,3970.5299999999997
494,2024-09-14,3292,Brazil,Clothing,TikTok Ads,878.72,1,7,0,878.72
495,2025-11-13,7046,USA,Beauty,Facebook Ads,1203.92,1,9,0,1203.92
496,2024-08-16,8641,UAE,Electronics,Google Ads,1454.49,2,8,0,2908.98
497,2025-10-01,5900,France,Electronics,Facebook Ads,259.27,1,5,1,259.27
498,2024-05-05,9803,France,Home,Organic,658.16,3,2,0,1974.48
499,2024-06-05,6140,USA,Home,Email,278.54,1,1,0,278.54
500,2023-06-06,7608,UAE,Clothing,Facebook Ads,1110.69,3,1,0,3332.07
501,2023-01-11,6962,Germany,Beauty,Google Ads,1297.76,3,9,0,3893.2799999999997
502,2023-02-02,7499,Brazil,Electronics,Google Ads,794.94,1,6,0,794.94
503,2023-06-08,9057,France,Beauty,Organic,525.84,1,1,0,525.84
504,2023-01-07,1557,Brazil,Home,Facebook Ads,258.54,4,1,1,1034.16
505,2024-02-28,7851,UK,Electronics,Email,576.69,3,2,1,1730.0700000000002
506,2024-05-25,2924,Brazil,Beauty,Organic,1361.6,2,7,0,2723.2
507,2024-03-24,8705,India,Sports,Facebook Ads,811.09,2,2,0,1622.18
508,2024-09-30,7581,Canada,Sports,Organic,109.35,4,2,0,437.4
509,2025-05-25,6651,USA,Home,Email,1179.84,3,9,0,3539.5199999999995
510,2025-09-18,1859,Germany,Beauty,TikTok Ads,859.23,4,5,0,3436.92
511,2023-07-25,3064,Germany,Beauty,Organic,1148.26,4,1,0,4593.04
512,2024-01-17,9523,Brazil,Electronics,Organic,1294.63,3,3,1,3883.8900000000003
513,2025-07-16,6885,Brazil,Electronics,Email,1180.34,2,2,0,2360.68
514,2024-06-18,1149,Germany,Electronics,Organic,470.92,4,1,0,1883.68
515,2023-11-18,9533,Germany,Electronics,Email,234.88,3,9,0,704.64
516,2025-11-20,7875,Germany,Clothing,Facebook Ads,454.53,3,5,0,1363.59
517,2025-11-25,7078,USA,Beauty,Google Ads,580.12,2,9,0,1160.24
518,2024-06-29,3407,Germany,Sports,TikTok Ads,1179.03,4,5,0,4716.12
519,2023-05-18,2677,UK,Beauty,Email,214.7,4,3,0,858.8
520,2024-01-28,1967,UAE,Clothing,Google Ads,829.74,1,2,0,829.74
521,2024-02-04,3360,UAE,Sports,Google Ads,604.41,4,8,0,2417.64
522,2023-02-15,5406,UAE,Home,Facebook Ads,1239.96,2,9,0,2479.92
523,2023-07-19,3188,Germany,Beauty,Email,194.29,3,7,1,582.87
524,2023-08-29,2696,India,Sports,Organic,541.51,1,1,0,541.51
525,2025-01-08,5362,Canada,Electronics,Organic,868.03,4,1,0,3472.12
526,2025-06-06,4108,India,Clothing,TikTok Ads,766.42,4,4,0,3065.68
527,2024-11-12,6559,USA,Home,Email,1499.84,1,6,0,1499.84
528,2023-10-27,2086,Canada,Sports,Email,116.15,3,2,0,348.45000000000005
529,2025-05-03,1018,India,Home,Organic,396.85,1,3,0,396.85
530,2023-05-28,4598,Canada,Clothing,Google Ads,441.64,4,3,0,1766.56
531,2023-05-30,5403,India,Clothing,Organic,238.06,2,1,0,476.12
532,2025-10-13,5130,France,Sports,Google Ads,512.88,2,4,0,1025.76
533,2024-02-17,7858,Germany,Sports,TikTok Ads,113.73,4,2,0,454.92
534,2025-03-07,6267,India,Sports,TikTok Ads,256.85,3,1,0,770.5500000000001
535,2023-01-08,6617,UAE,Clothing,Email,1282.08,3,4,0,3846.24
536,2024-08-10,9311,India,Home,Facebook Ads,845.35,2,8,1,1690.7
537,2024-02-12,8788,UAE,Beauty,TikTok Ads,800.79,1,4,0,800.79
538,2024-10-11,3930,UK,Sports,Facebook Ads,323.22,2,8,1,646.44
539,2025-02-17,6254,USA,Home,Email,1443.52,1,6,0,1443.52
540,2025-10-29,8396,Germany,Electronics,Google Ads,632.2,4,8,0,2528.8
541,2025-08-19,2379,UAE,Sports,Email,1499.37,2,8,0,2998.74
542,2024-02-21,7527,Canada,Electronics,TikTok Ads,751.61,4,8,0,3006.44
543,2025-04-26,5665,Germany,Clothing,Google Ads,1269.44,3,3,0,3808.32
544,2025-06-03,5318,UAE,Electronics,Email,1451.26,4,6,0,5805.04
545,2023-01-04,6811,France,Clothing,Email,941.52,1,4,0,941.52
546,2023-08-22,9827,Brazil,Home,Google Ads,1085.29,1,7,0,1085.29
547,2024-03-12,4583,Canada,Beauty,Google Ads,476.33,2,9,0,952.66
548,2024-10-14,9262,Brazil,Sports,Email,1264.6,2,3,0,2529.2
549,2025-11-04,9059,India,Clothing,Organic,639.54,3,1,0,1918.62
550,2025-11-20,4248,Canada,Electronics,TikTok Ads,345.1,3,1,0,1035.3000000000002
551,2024-10-15,9560,Germany,Electronics,Google Ads,695.2,1,4,0,695.2
552,2025-03-20,4992,UK,Sports,TikTok Ads,866.69,4,1,0,3466.76
553,2024-09-30,5353,France,Sports,Facebook Ads,421.54,1,6,0,421.54
554,2024-01-16,1165,India,Electronics,TikTok Ads,1009.83,2,2,0,2019.66
555,2024-05-19,2109,UAE,Electronics,Organic,218.21,1,3,0,218.21
556,2023-02-15,3060,UAE,Sports,Facebook Ads,366.53,4,6,0,1466.12
557,2023-11-02,1779,Germany,Beauty,TikTok Ads,895.93,1,9,0,895.93
558,2024-12-04,7125,Brazil,Sports,TikTok Ads,754.29,4,5,0,3017.16
559,2025-07-03,8257,Brazil,Sports,Organic,1327.89,4,6,0,5311.56
560,2025-07-24,9187,Germany,Beauty,Organic,107.34,3,4,0,322.02
561,2023-11-27,3989,Canada,Home,Organic,389.69,3,6,0,1169.07
562,2025-11-14,1382,France,Home,Facebook Ads,675.02,1,6,0,675.02
563,2025-11-17,9644,UK,Beauty,Facebook Ads,261.09,3,7,1,783.27
564,2023-01-12,3805,UAE,Electronics,Email,558.87,3,6,0,1676.6100000000001
565,2024-07-29,2570,UK,Sports,Google Ads,848.17,1,8,0,848.17
566,2025-05-28,9547,Germany,Beauty,TikTok Ads,15.13,4,8,0,60.52
567,2025-12-18,8272,Canada,Clothing,Organic,1033.43,4,2,0,4133.72
568,2023-02-07,7245,UK,Beauty,TikTok Ads,1140.29,2,7,0,2280.58
569,2023-08-04,4035,Germany,Electronics,Email,1481.76,4,3,1,5927.04
570,2024-08-09,8262,Brazil,Electronics,Email,879.04,1,1,0,879.04
571,2025-11-02,7196,India,Sports,Organic,289.27,3,5,0,867.81
572,2023-04-19,2668,France,Electronics,Email,1026.5,1,1,0,1026.5
573,2024-10-23,4204,Brazil,Sports,Facebook Ads,1448.52,2,4,0,2897.04
574,2024-07-09,9070,Germany,Beauty,Organic,448.34,1,1,0,448.34
575,2025-11-24,3059,Brazil,Sports,Facebook Ads,857.27,1,9,0,857.27
576,2025-07-08,5936,India,Electronics,Email,759.67,4,3,0,3038.68
577,2024-10-29,3203,Canada,Clothing,Email,1083.01,1,8,0,1083.01
578,2025-08-16,5347,Germany,Home,Google Ads,1230.94,1,9,0,1230.94
579,2025-12-23,9579,Canada,Sports,Organic,1286.54,4,3,0,5146.16
580,2025-09-14,9342,Germany,Sports,Google Ads,542.94,3,6,0,1628.8200000000002
581,2024-02-26,1816,France,Sports,Google Ads,1027.27,2,4,0,2054.54
582,2025-03-27,7791,Canada,Clothing,Facebook Ads,248.06,1,1,0,248.06
583,2025-02-13,7645,Germany,Sports,TikTok Ads,710.54,4,9,0,2842.16
584,2025-03-28,2697,France,Electronics,Facebook Ads,173.26,2,9,0,346.52
585,2024-01-23,6328,UAE,Clothing,TikTok Ads,387.77,4,6,0,1551.08
586,2023-07-30,9246,UAE,Clothing,Google Ads,887.65,1,8,0,887.65
587,2025-06-23,2182,UK,Clothing,Facebook Ads,318.07,4,7,0,1272.28
588,2023-08-02,4588,India,Beauty,Organic,1073.78,2,7,0,2147.56
589,2025-12-15,5471,France,Clothing,Email,221.68,2,7,0,443.36
590,2024-10-10,5191,UK,Sports,Facebook Ads,1075.41,3,8,0,3226.2300000000005
591,2025-07-05,4634,UAE,Clothing,Facebook Ads,994.99,4,9,0,3979.96
592,2023-01-16,5981,Canada,Home,Google Ads,789.29,2,3,0,1578.58
593,2025-08-09,6385,USA,Beauty,Google Ads,1285.01,3,2,1,3855.0299999999997
594,2025-01-03,1421,France,Clothing,Email,496.81,3,2,0,1490.43
595,2024-10-11,4767,France,Electronics,Email,1489.67,2,2,0,2979.34
596,2023-05-15,5090,UK,Electronics,Email,923.62,1,3,0,923.62
597,2024-10-01,1608,Germany,Sports,Facebook Ads,1101.21,4,9,0,4404.84
598,2024-11-28,8687,France,Home,Email,1148.72,2,9,0,2297.44
599,2024-08-05,5721,Canada,Electronics,Organic,688.65,3,5,0,2065.95
600,2023-10-31,1486,India,Home,Google Ads,1141.4,3,4,0,3424.2000000000003
601,2025-09-19,5748,France,Clothing,Email,1262.36,2,6,0,2524.72
602,2023-01-02,2307,USA,Electronics,Facebook Ads,1436.82,3,7,0,4310.46
603,2024-12-24,8685,Brazil,Clothing,TikTok Ads,377.82,3,8,0,1133.46
604,2024-11-23,2124,India,Sports,Facebook Ads,1466.15,3,7,0,4398.450000000001
605,2025-08-13,3750,Canada,Sports,Facebook Ads,1247.91,1,9,0,1247.91
606,2025-12-31,3455,Germany,Home,TikTok Ads,739.15,2,4,0,1478.3
607,2025-07-20,9814,Germany,Sports,Google Ads,285.94,1,9,0,285.94
608,2023-11-20,1149,UAE,Sports,Facebook Ads,280.37,4,8,0,1121.48
609,2024-04-20,8905,Brazil,Electronics,Organic,399.14,1,6,0,399.14
610,2025-03-08,1258,UK,Beauty,Organic,948.27,4,9,0,3793.08
611,2024-05-22,7703,UAE,Home,Email,513.39,3,8,0,1540.17
612,2025-12-07,9430,France,Home,Email,689.19,1,6,0,689.19
613,2023-10-29,9459,Canada,Sports,Google Ads,1346.32,1,5,0,1346.32
614,2025-05-20,2722,Canada,Clothing,Organic,398.33,2,6,0,796.66
615,2023-04-29,9743,Brazil,Sports,Organic,978.57,1,8,0,978.57
616,2023-11-04,7916,Brazil,Home,Email,939.34,2,3,0,1878.68
617,2025-04-17,7134,Brazil,Sports,Email,609.6,2,7,0,1219.2
618,2023-05-30,7936,UAE,Beauty,Email,683.84,3,2,1,2051.52
619,2023-08-08,8484,Canada,Sports,Facebook Ads,828.2,4,9,0,3312.8
620,2025-03-24,9636,Canada,Beauty,Organic,1026.35,2,5,0,2052.7
621,2024-08-10,6128,Germany,Clothing,Email,1494.3,1,9,0,1494.3
622,2023-03-04,7699,India,Clothing,Email,726.61,4,8,0,2906.44
623,2023-01-05,4492,Canada,Beauty,Google Ads,104.48,3,5,0,313.44
624,2023-03-31,9888,UAE,Electronics,Google Ads,774.58,1,7,0,774.58
625,2023-03-20,5595,Brazil,Beauty,Google Ads,708.26,3,7,0,2124.7799999999997
626,2024-05-01,9958,France,Beauty,Organic,1012.45,1,1,0,1012.45
627,2023-07-24,2449,Germany,Electronics,Facebook Ads,880.79,2,1,0,1761.58
628,2025-07-18,1821,USA,Electronics,Organic,869.46,2,4,0,1738.92
629,2025-03-27,4844,India,Electronics,Organic,847.93,2,8,0,1695.86
630,2025-07-28,7002,UK,Home,Organic,1337.32,4,5,1,5349.28
631,2025-10-11,7435,France,Clothing,TikTok Ads,617.73,4,6,0,2470.92
632,2025-06-07,4076,UAE,Beauty,Google Ads,1202.6,4,1,0,4810.4
633,2023-12-08,3462,Canada,Home,TikTok Ads,1063.33,3,3,0,3189.99
634,2023-04-05,7098,Brazil,Sports,Email,1435.51,2,1,0,2871.02
635,2025-06-22,8213,Canada,Electronics,TikTok Ads,1072.96,3,8,0,3218.88
636,2023-05-12,8809,Brazil,Clothing,Facebook Ads,917.74,3,6,0,2753.2200000000003
637,2023-03-26,7301,Canada,Sports,Facebook Ads,551.18,4,4,0,2204.72
638,2023-01-08,2464,Brazil,Beauty,Google Ads,365.19,1,2,1,365.19
639,2025-08-12,9417,UAE,Clothing,Organic,1005.97,2,1,0,2011.94
640,2025-06-23,6946,UAE,Electronics,Email,325.33,3,4,0,975.99
641,2025-02-07,6229,Canada,Sports,TikTok Ads,1385.36,2,8,0,2770.72
642,2023-12-04,7721,USA,Beauty,Email,1192.17,1,8,0,1192.17
643,2024-06-29,8553,Brazil,Home,Facebook Ads,822.31,2,1,1,1644.62
644,2024-10-07,9046,Germany,Clothing,Organic,742.6,3,1,0,2227.8
645,2025-03-20,7616,Germany,Electronics,Email,467.73,3,8,0,1403.19
646,2024-11-17,8357,Brazil,Beauty,Google Ads,1233.04,4,9,0,4932.16
647,2024-12-09,6372,Canada,Electronics,Email,754.94,3,8,0,2264.82
648,2024-01-26,8206,UK,Clothing,TikTok Ads,777.69,4,2,1,3110.76
649,2025-11-27,7011,Canada,Beauty,Organic,93.07,2,6,0,186.14
650,2025-12-09,3949,Brazil,Clothing,Email,949.14,1,8,0,949.14
651,2023-08-27,1501,Germany,Sports,Email,138.84,3,2,0,416.52
652,2024-07-13,4744,Germany,Beauty,Google Ads,1448.9,3,9,1,4346.700000000001
653,2023-07-28,1419,Brazil,Beauty,Facebook Ads,553.48,3,5,0,1660.44
654,2023-07-18,9403,UK,Sports,Google Ads,1227.73,1,4,0,1227.73
655,2025-08-06,3187,India,Clothing,TikTok Ads,881.09,1,4,0,881.09
656,2023-04-22,5990,USA,Beauty,Email,1469.47,4,1,0,5877.88
657,2025-04-27,1936,UK,Electronics,TikTok Ads,849.55,2,9,0,1699.1
658,2024-11-30,3238,Brazil,Clothing,Organic,1231.68,4,2,0,4926.72
659,2023-01-11,2266,Canada,Beauty,Facebook Ads,675.59,3,5,0,2026.77
660,2024-01-17,1930,UK,Beauty,Google Ads,715.65,3,7,0,2146.95
661,2024-04-28,5826,UK,Home,Google Ads,140.87,4,9,0,563.48
662,2023-11-03,6590,India,Sports,Facebook Ads,87.44,1,3,1,87.44
663,2025-01-15,3891,USA,Beauty,TikTok Ads,777.21,2,5,0,1554.42
664,2023-12-24,6520,UK,Home,TikTok Ads,149.51,2,4,0,299.02
665,2025-12-12,3229,USA,Home,Organic,826.05,4,5,1,3304.2
666,2023-07-29,7216,USA,Clothing,Organic,740.76,1,6,0,740.76
667,2025-05-08,6068,Germany,Home,Facebook Ads,692.29,1,9,0,692.29
668,2025-11-10,3249,UAE,Home,Email,966.15,2,9,1,1932.3
669,2025-07-16,8885,France,Beauty,Organic,869.77,2,2,0,1739.54
670,2023-10-02,7275,Canada,Beauty,Facebook Ads,623.22,4,7,0,2492.88
671,2023-08-22,2166,France,Sports,Email,179.42,1,8,0,179.42
672,2024-01-10,8603,Brazil,Electronics,Email,1130.21,3,4,0,3390.63
673,2025-05-21,7222,France,Clothing,Google Ads,945.01,2,8,0,1890.02
674,2024-09-19,6333,India,Home,Facebook Ads,1302.51,2,7,0,2605.02
675,2024-10-18,1309,Brazil,Electronics,Google Ads,16.54,1,7,0,16.54
676,2023-01-24,6194,India,Beauty,TikTok Ads,449.15,4,3,0,1796.6
677,2025-03-10,1019,UK,Home,Facebook Ads,839.02,2,2,0,1678.04
678,2025-12-31,7151,Brazil,Electronics,Email,532.52,1,7,0,532.52
679,2025-04-04,9230,USA,Beauty,Email,266.55,2,8,0,533.1
