student_id,name,grade,subject,teacher,score,attendance_percentage,exam_date,gpa,status,remarks
1311,Student_311,12th,English,Teacher_13,42,77,2024-12-18,3.96,Fail,Average
1312,Student_312,11th,Mathematics,Teacher_4,44,98,2024-09-20,3.18,Pass,Excellent
1313,Student_313,12th,Mathematics,Teacher_22,89,75,2024-04-03,3.11,Pass,Excellent
1314,Student_314,11th,Mathematics,Teacher_7,51,75,2024-04-21,3.31,Pass,Excellent
1315,Student_315,11th,English,Teacher_29,92,97,2024-06-14,2.99,Pass,Poor
1316,Student_316,12th,English,Teacher_11,54,66,2024-05-05,2.06,Pass,Excellent
1317,Student_317,11th,History,Teacher_22,77,73,2024-02-13,3.22,Pass,Good
1318,Student_318,9th,Chemistry,Teacher_24,72,84,2024-11-06,3.43,Pass,Average
1319,Student_319,11th,Biology,Teacher_4,67,91,2024-10-18,2.83,Fail,Average
1320,Student_320,10th,Science,Teacher_28,70,97,2024-02-15,3.51,Pass,Excellent
1321,Student_321,12th,History,Teacher_15,74,81,2024-06-23,2.45,Pass,Average
1322,Student_322,9th,Science,Teacher_1,69,75,2024-02-13,2.44,Pass,Excellent
1323,Student_323,12th,Biology,Teacher_23,46,88,2024-02-09,2.32,Pass,Poor
1324,Student_324,10th,Chemistry,Teacher_3,86,75,2024-11-09,2.74,Pass,Average
1325,Student_325,10th,English,Teacher_14,31,71,2024-09-15,3.69,Pass,Poor
1326,Student_326,10th,Chemistry,Teacher_6,91,76,2024-09-28,3.66,Fail,Poor
1327,Student_327,11th,English,Teacher_18,38,96,2024-10-12,2.77,Fail,Good
1328,Student_328,11th,Biology,Teacher_25,97,86,2024-04-04,3.18,Pass,Good
1329,Student_329,12th,Chemistry,Teacher_1,46,84,2024-02-13,3.44,Pass,Average
1330,Student_330,12th,History,Teacher_6,79,72,2024-10-01,2.48,Pass,Excellent
1331,Student_331,9th,Physics,Teacher_6,69,67,2024-02-25,2.34,Pass,Excellent
1332,Student_332,9th,History,Teacher_21,87,64,2024-04-19,3.94,Pass,Excellent
1333,Student_333,12th,Science,Teacher_16,50,71,2024-02-19,3.24,Pass,Excellent
1334,Student_334,11th,History,Teacher_29,47,62,2024-11-14,3.96,Pass,Good
1335,Student_335,10th,Biology,Teacher_5,84,94,2024-02-18,2.68,Pass,Excellent
1336,Student_336,12th,Mathematics,Teacher_17,58,92,2024-12-25,3.41,Pass,Excellent
1337,Student_337,9th,Science,Teacher_10,53,81,2024-05-14,2.45,Pass,Poor
1338,Student_338,11th,Chemistry,Teacher_28,46,68,2024-08-08,2.52,Pass,Excellent
1339,Student_339,12th,Science,Teacher_21,47,77,2024-03-16,3.02,Fail,Excellent
1340,Student_340,12th,Physics,Teacher_18,71,88,2024-11-01,2.64,Fail,Good
1341,Student_341,11th,English,Teacher_7,74,98,2024-05-20,2.34,Pass,Average
1342,Student_342,12th,Chemistry,Teacher_3,46,86,2024-11-06,2.53,Pass,Poor
1343,Student_343,11th,Computer Science,Teacher_13,43,95,2024-11-14,2.07,Pass,Poor
1344,Student_344,10th,Science,Teacher_15,78,76,2024-02-04,3.41,Pass,Average
1345,Student_345,11th,Chemistry,Teacher_20,58,93,2024-11-27,2.98,Pass,Poor
1346,Student_346,11th,Chemistry,Teacher_19,33,62,2024-02-25,2.19,Pass,Excellent
1347,Student_347,11th,Chemistry,Teacher_3,49,64,2024-08-16,2.34,Pass,Excellent
1348,Student_348,12th,English,Teacher_4,76,73,2024-12-16,2.21,Pass,Average
1349,Student_349,12th,Computer Science,Teacher_5,38,62,2024-11-08,3.23,Pass,Good
1350,Student_350,11th,Biology,Teacher_1,56,82,2024-10-30,2.19,Fail,Good
1351,Student_351,12th,History,Teacher_4,44,98,2024-10-08,3.51,Pass,Poor
1352,Student_352,9th,Chemistry,Teacher_12,48,89,2024-06-24,2.04,Pass,Good
1353,Student_353,9th,Mathematics,Teacher_28,81,82,2024-05-27,2.5,Pass,Good
1354,Student_354,12th,Biology,Teacher_27,55,86,2024-04-28,3.78,Pass,Good
1355,Student_355,12th,Physics,Teacher_24,55,69,2024-12-22,3.44,Pass,Good
1356,Student_356,11th,English,Teacher_10,55,84,2024-06-23,2.15,Pass,Good
1357,Student_357,10th,Science,Teacher_23,75,72,2024-05-16,3.64,Pass,Good
1358,Student_358,12th,English,Teacher_25,78,75,2024-05-29,2.99,Pass,Good
1359,Student_359,9th,Science,Teacher_21,82,93,2024-08-04,3.69,Pass,Poor
1360,Student_360,11th,English,Teacher_29,32,96,2024-03-22,3.2,Pass,Excellent
1361,Student_361,12th,Science,Teacher_26,95,81,2024-12-23,3.36,Pass,Good
1362,Student_362,9th,Chemistry,Teacher_20,71,76,2024-12-10,3.99,Pass,Excellent
1363,Student_363,9th,History,Teacher_24,48,82,2024-06-16,2.46,Pass,Average
1364,Student_364,10th,Science,Teacher_25,46,95,2024-09-05,3.25,Pass,Excellent
1365,Student_365,11th,Computer Science,Teacher_13,62,68,2024-06-24,2.92,Pass,Average
1366,Student_366,11th,Science,Teacher_23,78,61,2024-02-21,2.08,Pass,Poor
1367,Student_367,10th,Mathematics,Teacher_14,85,91,2024-01-19,2.03,Fail,Excellent
1368,Student_368,10th,Science,Teacher_23,92,81,2024-09-05,2.24,Fail,Average
1369,Student_369,11th,Mathematics,Teacher_5,32,72,2024-11-28,3.3,Pass,Excellent
1370,Student_370,11th,Physics,Teacher_4,78,67,2024-10-29,3.13,Fail,Poor
1371,Student_371,12th,Chemistry,Teacher_14,84,60,2024-03-06,3.11,Pass,Excellent
1372,Student_372,12th,Mathematics,Teacher_10,55,76,2024-02-21,2.06,Fail,Average
1373,Student_373,10th,History,Teacher_17,81,71,2024-10-16,2.94,Pass,Good
1374,Student_374,12th,Biology,Teacher_10,36,63,2024-05-03,3.85,Pass,Good
1375,Student_375,9th,Chemistry,Teacher_26,75,72,2024-09-30,2.8,Pass,Good
1376,Student_376,12th,Mathematics,Teacher_7,75,90,2024-05-29,3.25,Pass,Poor
1377,Student_377,12th,Chemistry,Teacher_16,45,66,2024-03-22,3.56,Pass,Good
1378,Student_378,9th,Computer Science,Teacher_1,53,82,2024-07-11,3.57,Fail,Poor
1379,Student_379,10th,Chemistry,Teacher_17,90,83,2024-02-19,3.04,Pass,Good
1380,Student_380,9th,Chemistry,Teacher_21,83,64,2024-05-19,3.72,Pass,Poor
1381,Student_381,12th,Physics,Teacher_29,91,64,2024-07-22,2.78,Pass,Poor
1382,Student_382,10th,History,Teacher_9,30,76,2024-06-08,3.78,Pass,Excellent
1383,Student_383,12th,English,Teacher_6,78,89,2024-04-04,2.48,Pass,Good
1384,Student_384,9th,English,Teacher_19,54,68,2024-08-26,2.56,Pass,Excellent
1385,Student_385,9th,Mathematics,Teacher_13,39,65,2024-10-19,2.11,Pass,Average
1386,Student_386,12th,Chemistry,Teacher_3,45,84,2025-01-09,3.59,Pass,Good
1387,Student_387,11th,Mathematics,Teacher_7,87,78,2024-06-17,2.83,Pass,Good
1388,Student_388,11th,Physics,Teacher_22,58,75,2024-11-23,2.46,Pass,Good
1389,Student_389,9th,Physics,Teacher_9,35,80,2024-12-14,2.46,Pass,Good
1390,Student_390,9th,Science,Teacher_22,45,61,2024-10-11,3.8,Fail,Excellent
1391,Student_391,11th,Computer Science,Teacher_5,49,69,2024-01-19,3.67,Pass,Excellent
1392,Student_392,11th,Physics,Teacher_10,72,75,2024-12-21,3.11,Pass,Poor
1393,Student_393,12th,Science,Teacher_23,55,96,2024-10-24,3.23,Pass,Excellent
1394,Student_394,12th,History,Teacher_17,62,74,2024-06-16,2.95,Pass,Poor
1395,Student_395,11th,Mathematics,Teacher_12,55,72,2024-12-19,2.78,Pass,Average
1396,Student_396,12th,Biology,Teacher_23,74,72,2024-03-08,3.83,Pass,Excellent
1397,Student_397,12th,History,Teacher_16,92,91,2024-03-23,2.25,Pass,Poor
1398,Student_398,10th,Physics,Teacher_3,96,67,2024-05-29,2.84,Pass,Good
1399,Student_399,12th,History,Teacher_30,81,77,2024-03-14,2.69,Pass,Average
1400,Student_400,9th,History,Teacher_25,97,95,2024-03-09,3.0,Pass,Poor
1401,Student_401,12th,Computer Science,Teacher_22,55,85,2024-10-24,2.92,Pass,Average
1402,Student_402,12th,Computer Science,Teacher_9,31,69,2024-04-03,3.04,Pass,Good
1403,Student_403,11th,Computer Science,Teacher_29,43,90,2024-06-02,2.28,Pass,Good
1404,Student_404,9th,History,Teacher_15,59,92,2024-06-07,3.03,Pass,Poor
1405,Student_405,12th,Physics,Teacher_5,78,88,2024-11-19,2.48,Pass,Poor
1406,Student_406,12th,Biology,Teacher_23,41,64,2024-05-01,2.37,Pass,Good
1407,Student_407,10th,Chemistry,Teacher_13,73,72,2024-07-08,2.13,Pass,Poor
1408,Student_408,12th,History,Teacher_14,62,60,2024-04-28,3.53,Pass,Good
1409,Student_409,12th,Science,Teacher_20,42,82,2024-12-31,2.85,Pass,Excellent
1410,Student_410,10th,Physics,Teacher_15,55,99,2024-12-04,3.25,Pass,Poor
1411,Student_411,11th,History,Teacher_16,50,62,2024-05-29,3.46,Pass,Average
1412,Student_412,12th,Biology,Teacher_23,57,62,2024-09-29,3.36,Pass,Good
1413,Student_413,10th,Chemistry,Teacher_13,77,66,2024-09-21,2.94,Pass,Excellent
1414,Student_414,9th,Computer Science,Teacher_17,69,95,2024-05-22,2.78,Pass,Poor
1415,Student_415,11th,Physics,Teacher_23,95,94,2024-02-10,2.75,Pass,Good
1416,Student_416,9th,English,Teacher_8,52,74,2024-03-02,3.28,Pass,Excellent
1417,Student_417,9th,Chemistry,Teacher_21,77,99,2024-12-04,2.99,Pass,Poor
1418,Student_418,10th,Science,Teacher_2,31,62,2024-08-18,3.7,Pass,Good
1419,Student_419,12th,History,Teacher_5,49,88,2024-06-04,3.75,Fail,Good
1420,Student_420,10th,Biology,Teacher_6,88,89,2024-02-06,2.34,Fail,Good
1421,Student_421,10th,English,Teacher_12,75,98,2024-01-16,2.27,Fail,Poor
1422,Student_422,10th,Biology,Teacher_18,32,77,2024-07-03,3.26,Pass,Excellent
1423,Student_423,10th,English,Teacher_30,84,70,2024-03-21,2.6,Pass,Good
1424,Student_424,11th,Physics,Teacher_22,41,97,2024-12-06,2.04,Pass,Excellent
1425,Student_425,12th,English,Teacher_22,69,99,2024-05-28,3.78,Pass,Excellent
1426,Student_426,9th,Science,Teacher_1,95,60,2024-04-06,2.45,Pass,Average
1427,Student_427,9th,Science,Teacher_30,45,88,2024-08-28,3.86,Pass,Excellent
1428,Student_428,12th,Mathematics,Teacher_17,63,69,2024-10-23,3.43,Fail,Excellent
1429,Student_429,9th,Science,Teacher_30,73,87,2025-01-10,3.53,Pass,Excellent
1430,Student_430,12th,Chemistry,Teacher_11,35,90,2024-08-20,2.4,Pass,Excellent
1431,Student_431,9th,English,Teacher_10,93,78,2024-10-28,2.47,Pass,Excellent
1432,Student_432,10th,Science,Teacher_19,51,62,2024-01-19,3.04,Pass,Poor
1433,Student_433,9th,Physics,Teacher_14,47,95,2024-03-12,2.34,Pass,Average
1434,Student_434,12th,Biology,Teacher_26,41,74,2024-02-22,2.61,Pass,Good
1435,Student_435,12th,Computer Science,Teacher_10,81,92,2025-01-02,2.64,Pass,Average
1436,Student_436,12th,Biology,Teacher_15,80,85,2024-03-31,2.32,Pass,Average
1437,Student_437,12th,Mathematics,Teacher_28,77,75,2024-10-20,2.41,Fail,Good
1438,Student_438,12th,Biology,Teacher_19,48,95,2024-02-02,3.58,Pass,Excellent
1439,Student_439,11th,English,Teacher_4,35,92,2024-07-22,2.33,Pass,Good
1440,Student_440,11th,Mathematics,Teacher_2,56,79,2024-11-08,2.06,Pass,Excellent
1441,Student_441,9th,English,Teacher_9,82,72,2024-10-23,3.26,Fail,Good
1442,Student_442,12th,Physics,Teacher_10,77,92,2024-03-30,3.95,Pass,Poor
1443,Student_443,9th,Mathematics,Teacher_28,36,64,2024-08-22,2.66,Pass,Average
1444,Student_444,12th,History,Teacher_11,88,96,2024-03-20,2.24,Pass,Excellent
1445,Student_445,12th,Chemistry,Teacher_14,98,73,2024-02-05,3.14,Fail,Average
1446,Student_446,11th,Chemistry,Teacher_7,40,86,2024-06-20,3.81,Pass,Excellent
1447,Student_447,11th,English,Teacher_23,44,82,2024-07-19,3.57,Pass,Good
1448,Student_448,10th,Biology,Teacher_15,93,73,2024-02-04,3.25,Pass,Good
1449,Student_449,11th,Computer Science,Teacher_22,32,99,2024-07-16,2.63,Pass,Good
1450,Student_450,10th,Computer Science,Teacher_19,98,63,2024-05-01,3.08,Pass,Poor
1451,Student_451,10th,History,Teacher_22,52,98,2024-12-29,2.18,Pass,Good
1452,Student_452,10th,Mathematics,Teacher_15,82,78,2024-05-21,3.36,Pass,Good
1453,Student_453,10th,History,Teacher_30,66,63,2024-12-21,3.45,Fail,Poor
1454,Student_454,10th,History,Teacher_28,38,89,2024-03-07,3.93,Pass,Average
1455,Student_455,9th,Biology,Teacher_24,44,78,2024-07-14,2.52,Fail,Average
1456,Student_456,11th,Computer Science,Teacher_8,32,90,2024-10-27,2.04,Pass,Excellent
1457,Student_457,10th,Mathematics,Teacher_11,99,90,2024-08-10,3.09,Pass,Average
1458,Student_458,12th,Physics,Teacher_29,46,68,2024-11-27,3.41,Pass,Excellent
1459,Student_459,11th,Biology,Teacher_9,55,72,2024-04-03,3.58,Pass,Excellent
1460,Student_460,11th,History,Teacher_15,50,73,2024-05-15,2.39,Pass,Average
1461,Student_461,10th,History,Teacher_1,50,69,2024-04-07,2.52,Pass,Average
1462,Student_462,9th,Physics,Teacher_30,40,90,2024-04-14,3.03,Pass,Poor
1463,Student_463,10th,History,Teacher_1,67,96,2024-08-13,2.66,Pass,Excellent
1464,Student_464,9th,History,Teacher_19,64,82,2024-01-27,3.72,Pass,Average
1465,Student_465,12th,History,Teacher_3,43,86,2024-04-15,2.95,Pass,Average
1466,Student_466,11th,Chemistry,Teacher_10,43,65,2024-07-03,3.6,Pass,Poor
1467,Student_467,12th,Biology,Teacher_8,39,85,2024-08-12,3.16,Fail,Average
1468,Student_468,9th,Science,Teacher_15,41,61,2024-12-22,3.55,Pass,Good
1469,Student_469,9th,Biology,Teacher_10,67,72,2024-05-21,2.67,Pass,Good
1470,Student_470,12th,Physics,Teacher_1,63,78,2024-05-30,3.66,Fail,Excellent
1471,Student_471,9th,History,Teacher_29,70,60,2024-04-05,2.55,Fail,Poor
1472,Student_472,12th,Biology,Teacher_18,39,99,2025-01-08,3.09,Pass,Average
1473,Student_473,11th,Chemistry,Teacher_2,46,91,2024-03-10,2.43,Pass,Excellent
1474,Student_474,12th,Computer Science,Teacher_19,46,81,2024-07-28,2.95,Pass,Average
1475,Student_475,11th,Physics,Teacher_13,96,88,2024-02-03,2.64,Pass,Good
1476,Student_476,12th,English,Teacher_22,91,61,2024-09-11,2.53,Pass,Average
1477,Student_477,9th,Biology,Teacher_1,30,99,2024-05-07,3.93,Pass,Average
1478,Student_478,12th,English,Teacher_2,41,97,2024-04-26,2.32,Pass,Average
1479,Student_479,9th,History,Teacher_29,33,70,2024-09-06,3.57,Pass,Good
1480,Student_480,12th,Chemistry,Teacher_16,71,76,2024-07-12,3.97,Pass,Good
1481,Student_481,12th,Chemistry,Teacher_15,42,67,2024-06-19,2.04,Pass,Poor
1482,Student_482,10th,Biology,Teacher_13,33,81,2024-05-10,3.4,Pass,Good
1483,Student_483,9th,Physics,Teacher_16,98,63,2024-05-08,2.51,Pass,Excellent
1484,Student_484,10th,Physics,Teacher_17,48,70,2024-01-27,2.08,Pass,Average
1485,Student_485,9th,Chemistry,Teacher_21,31,67,2024-12-17,2.81,Pass,Good
1486,Student_486,10th,Physics,Teacher_29,41,68,2024-04-22,3.87,Pass,Excellent
1487,Student_487,11th,Chemistry,Teacher_29,35,85,2024-08-06,2.02,Pass,Good
1488,Student_488,12th,Biology,Teacher_7,37,61,2024-07-01,3.18,Pass,Average
1489,Student_489,9th,Science,Teacher_24,80,75,2024-06-05,3.0,Pass,Excellent
1490,Student_490,9th,Chemistry,Teacher_26,40,90,2024-02-19,3.75,Pass,Good
1491,Student_491,12th,English,Teacher_17,92,65,2024-06-05,2.17,Pass,Good
1492,Student_492,9th,Physics,Teacher_7,86,80,2024-07-12,3.36,Pass,Excellent
1493,Student_493,9th,Chemistry,Teacher_13,41,85,2024-12-08,3.36,Pass,Poor
1494,Student_494,10th,Chemistry,Teacher_5,31,78,2024-10-01,3.34,Pass,Excellent
1495,Student_495,9th,Biology,Teacher_26,37,87,2024-08-06,3.88,Pass,Excellent
1496,Student_496,11th,Physics,Teacher_17,40,67,2024-12-27,3.65,Pass,Excellent
1497,Student_497,11th,Science,Teacher_3,82,73,2024-10-15,2.08,Fail,Excellent
1498,Student_498,12th,Biology,Teacher_7,39,83,2024-07-02,2.94,Pass,Good
1499,Student_499,9th,Science,Teacher_26,37,96,2024-01-29,2.8,Pass,Excellent
1500,Student_500,12th,Computer Science,Teacher_17,65,85,2024-03-14,2.62,Fail,Excellent
1501,Student_501,11th,Biology,Teacher_7,43,90,2024-05-27,2.9,Fail,Average
1502,Student_502,9th,Physics,Teacher_21,83,91,2024-04-15,2.77,Pass,Good
1503,Student_503,9th,Mathematics,Teacher_1,50,61,2024-11-07,2.86,Pass,Average
1504,Student_504,12th,Physics,Teacher_17,79,84,2024-05-29,3.96,Pass,Good
1505,Student_505,11th,Physics,Teacher_30,68,61,2024-02-03,2.18,Pass,Poor
1506,Student_506,9th,Science,Teacher_17,49,60,2024-03-10,3.84,Pass,Poor
1507,Student_507,12th,Science,Teacher_11,36,95,2024-11-15,2.96,Pass,Good
1508,Student_508,11th,Physics,Teacher_25,38,71,2024-08-24,3.25,Pass,Poor
1509,Student_509,12th,Physics,Teacher_27,30,68,2024-07-09,3.66,Pass,Poor
1510,Student_510,10th,Physics,Teacher_29,55,95,2024-06-23,2.72,Pass,Good
1511,Student_511,9th,Science,Teacher_3,67,87,2024-08-25,2.86,Fail,Excellent
1512,Student_512,10th,Physics,Teacher_15,67,97,2024-11-20,2.82,Pass,Average
1513,Student_513,11th,Physics,Teacher_29,90,92,2024-10-02,2.75,Pass,Good
1514,Student_514,10th,Computer Science,Teacher_21,73,81,2024-03-14,3.85,Pass,Good
1515,Student_515,10th,History,Teacher_11,73,84,2024-07-30,3.66,Pass,Good
1516,Student_516,11th,Mathematics,Teacher_26,91,77,2024-11-05,2.22,Pass,Average
1517,Student_517,12th,English,Teacher_28,35,65,2024-04-21,2.22,Fail,Good
1518,Student_518,10th,Mathematics,Teacher_16,46,77,2024-05-24,2.86,Fail,Average
1519,Student_519,12th,History,Teacher_25,80,75,2024-02-06,2.2,Pass,Average
1520,Student_520,10th,English,Teacher_22,67,74,2025-01-11,3.24,Pass,Poor
1521,Student_521,12th,Biology,Teacher_28,53,67,2024-08-25,2.29,Pass,Excellent
1522,Student_522,11th,Physics,Teacher_9,80,72,2024-01-15,3.04,Pass,Poor
1523,Student_523,10th,History,Teacher_24,39,66,2024-10-07,2.01,Pass,Good
1524,Student_524,11th,Computer Science,Teacher_24,50,76,2024-10-16,2.63,Pass,Good
1525,Student_525,10th,Biology,Teacher_1,99,91,2024-12-31,3.35,Pass,Average
1526,Student_526,11th,Physics,Teacher_29,86,81,2024-12-23,2.97,Pass,Poor
1527,Student_527,11th,Science,Teacher_25,68,72,2024-04-24,3.96,Pass,Average
1528,Student_528,10th,Chemistry,Teacher_22,62,82,2024-07-19,3.75,Fail,Poor
1529,Student_529,10th,History,Teacher_16,88,88,2024-08-22,2.72,Pass,Poor
1530,Student_530,10th,Science,Teacher_9,47,81,2024-02-19,2.09,Pass,Poor
1531,Student_531,9th,History,Teacher_19,85,60,2024-12-20,3.69,Pass,Poor
1532,Student_532,12th,Computer Science,Teacher_12,86,88,2024-07-02,3.82,Pass,Poor
1533,Student_533,9th,History,Teacher_19,77,64,2024-11-29,3.64,Pass,Excellent
1534,Student_534,9th,Science,Teacher_22,71,94,2024-06-23,2.26,Pass,Good
1535,Student_535,11th,Computer Science,Teacher_9,56,69,2024-12-19,4.0,Pass,Poor
1536,Student_536,10th,English,Teacher_7,81,78,2024-03-18,2.52,Pass,Poor
1537,Student_537,12th,Mathematics,Teacher_14,71,96,2024-06-16,3.45,Pass,Average
1538,Student_538,11th,Physics,Teacher_29,61,66,2024-09-30,3.82,Pass,Good
1539,Student_539,9th,History,Teacher_19,55,94,2024-06-21,2.47,Fail,Good
1540,Student_540,10th,Physics,Teacher_19,54,72,2024-12-21,3.82,Fail,Good
1541,Student_541,11th,Chemistry,Teacher_2,52,69,2024-08-11,2.62,Pass,Poor
1542,Student_542,10th,Science,Teacher_9,86,61,2024-06-30,3.95,Pass,Average
1543,Student_543,11th,Physics,Teacher_13,81,65,2024-08-08,2.56,Pass,Good
1544,Student_544,10th,Science,Teacher_15,60,67,2025-01-05,3.91,Pass,Average
1545,Student_545,9th,Physics,Teacher_3,93,95,2024-06-14,2.11,Pass,Excellent
1546,Student_546,12th,Mathematics,Teacher_11,62,84,2024-10-24,3.42,Pass,Excellent
1547,Student_547,9th,Mathematics,Teacher_21,31,99,2024-03-20,3.06,Pass,Average
1548,Student_548,12th,Computer Science,Teacher_14,47,66,2024-04-22,2.96,Pass,Poor
1549,Student_549,10th,Mathematics,Teacher_30,76,82,2024-08-17,2.45,Pass,Good
1550,Student_550,11th,Computer Science,Teacher_25,62,78,2024-12-20,3.41,Fail,Excellent
1551,Student_551,9th,Mathematics,Teacher_8,64,81,2024-07-27,2.38,Pass,Excellent
1552,Student_552,12th,Mathematics,Teacher_18,80,72,2024-12-26,3.11,Pass,Average
1553,Student_553,9th,Mathematics,Teacher_19,47,80,2024-04-13,2.51,Pass,Poor
1554,Student_554,12th,Science,Teacher_16,59,60,2024-11-25,3.91,Pass,Average
1555,Student_555,9th,History,Teacher_2,73,78,2024-11-01,2.06,Pass,Average
1556,Student_556,12th,Computer Science,Teacher_8,82,92,2024-06-17,2.4,Pass,Average
1557,Student_557,12th,Physics,Teacher_22,39,63,2024-08-09,2.48,Pass,Average
1558,Student_558,10th,Mathematics,Teacher_6,81,62,2024-10-21,2.83,Pass,Average
1559,Student_559,12th,Science,Teacher_12,78,86,2024-01-15,2.47,Pass,Poor
1560,Student_560,10th,Science,Teacher_15,40,94,2024-06-18,2.98,Pass,Average
1561,Student_561,12th,Science,Teacher_25,95,87,2024-06-09,3.74,Fail,Poor
1562,Student_562,11th,Computer Science,Teacher_8,87,65,2024-05-01,3.42,Pass,Good
1563,Student_563,11th,History,Teacher_4,65,65,2024-08-22,3.16,Pass,Good
1564,Student_564,11th,Computer Science,Teacher_15,62,82,2024-11-06,2.18,Pass,Good
1565,Student_565,12th,Physics,Teacher_28,76,92,2024-11-20,3.39,Fail,Good
1566,Student_566,10th,History,Teacher_20,42,75,2024-12-15,2.33,Pass,Excellent
1567,Student_567,10th,English,Teacher_25,69,83,2024-06-27,3.57,Pass,Poor
1568,Student_568,12th,Biology,Teacher_17,97,64,2024-09-09,2.5,Fail,Good
1569,Student_569,11th,Science,Teacher_13,71,72,2024-08-28,2.83,Pass,Excellent
1570,Student_570,11th,Computer Science,Teacher_18,48,71,2024-08-28,2.7,Pass,Poor
1571,Student_571,10th,English,Teacher_2,48,64,2024-12-25,3.72,Pass,Excellent
1572,Student_572,11th,Chemistry,Teacher_13,87,96,2024-05-03,2.25,Pass,Excellent
1573,Student_573,9th,Computer Science,Teacher_13,52,90,2024-10-02,3.13,Pass,Average
1574,Student_574,10th,Mathematics,Teacher_22,83,87,2024-09-13,2.28,Pass,Excellent
1575,Student_575,11th,Biology,Teacher_15,94,87,2024-04-10,3.41,Pass,Excellent
1576,Student_576,10th,Mathematics,Teacher_20,41,89,2024-12-17,3.81,Pass,Poor
1577,Student_577,9th,History,Teacher_29,53,77,2024-02-27,2.87,Pass,Excellent
1578,Student_578,10th,Biology,Teacher_27,63,86,2024-06-08,2.98,Pass,Average
1579,Student_579,10th,Computer Science,Teacher_10,82,94,2024-10-04,3.85,Pass,Good
1580,Student_580,10th,Physics,Teacher_29,37,85,2024-12-19,3.04,Pass,Good
1581,Student_581,10th,English,Teacher_3,47,98,2024-12-04,2.98,Pass,Poor
1582,Student_582,9th,Physics,Teacher_19,86,77,2024-11-27,3.16,Fail,Poor
1583,Student_583,12th,Computer Science,Teacher_3,34,92,2024-07-04,3.38,Pass,Excellent
1584,Student_584,10th,History,Teacher_22,55,84,2024-03-02,2.21,Fail,Poor
1585,Student_585,10th,Mathematics,Teacher_14,59,90,2024-05-14,3.64,Pass,Excellent
1586,Student_586,11th,Biology,Teacher_8,83,96,2024-12-24,2.87,Pass,Poor
1587,Student_587,10th,Physics,Teacher_27,42,61,2024-06-21,2.14,Pass,Good
1588,Student_588,11th,Computer Science,Teacher_23,58,92,2024-05-09,3.57,Pass,Good
1589,Student_589,12th,Physics,Teacher_30,32,98,2024-04-25,2.75,Fail,Good
1590,Student_590,9th,Computer Science,Teacher_4,87,91,2024-03-30,2.2,Fail,Good
1591,Student_591,9th,Mathematics,Teacher_27,31,77,2024-01-27,3.27,Pass,Excellent
1592,Student_592,12th,Biology,Teacher_28,57,76,2024-02-07,3.76,Pass,Excellent
